round,agent,price,marketing,market_share,customers,revenue,profit,rationale,message
0,Agent_1,2.5,3.0,0.12726095240216134,127.26095240216134,318.15238100540336,60.63047620108068,Set price close to cost to maximize margin while spending full marketing budget to boost demand.,
0,Agent_2,2.5,3.0,0.12726095240216134,127.26095240216134,318.15238100540336,60.63047620108068,Set price slightly above cost to maximize margin while using full marketing to boost sales.,
0,Agent_3,2.6,3.0,0.11515047158836879,115.15047158836879,299.3912261297589,66.0902829530213,"Set price equal to last round to maintain current margin, spend full marketing budget to maximize reach.",
1,Agent_1,2.45,3.0,0.1387336712223226,138.7336712223226,339.8974944946904,59.430152050045194,Slightly undercut competitors to attract price-sensitive customers while maxing marketing to boost demand.,
1,Agent_2,2.45,3.0,0.1387336712223226,138.7336712223226,339.8974944946904,59.430152050045194,Set a slightly lower price than competitors to attract price-sensitive customers while spending maximum marketing to increase visibility.,
1,Agent_3,2.55,1.0,0.0688931022700346,68.8931022700346,175.67741078858822,36.89120624851901,"Set a modest price increase above competitors to improve margin while remaining competitive, and invest modest marketing to boost demand.",
2,Agent_1,2.4,1.5,0.09920675590518008,99.20675590518007,238.09621417243216,38.18270236207201,Slightly undercut competitors to attract price-sensitive customers while modest marketing boosts demand.,
2,Agent_2,2.4,1.5,0.09920675590518008,99.20675590518007,238.09621417243216,38.18270236207201,Set a slightly lower price to capture market share while using moderate marketing to boost visibility.,
2,Agent_3,2.5,2.0,0.10429319504834725,104.29319504834724,260.73298762086813,50.14659752417364,Price just above competitors to capture higher margin while marketing boosts demand to offset price cut.,
3,Agent_1,2.35,3.0,0.15121610415835413,151.2161041583541,355.3578447721322,49.925636455423955,Lower price with maximum marketing should capture more customers now that competitors are higher priced.,
3,Agent_2,2.35,3.0,0.15121610415835413,151.2161041583541,355.3578447721322,49.925636455423955,"Lower price to undercut competitors and marketing to boost demand, maximizing profit potential.",
3,Agent_3,2.5,0.0,0.05291622311853247,52.916223118532464,132.29055779633117,26.458111559266243,Maintain profitable price and avoid unnecessary marketing spend.,
4,Agent_1,2.3,3.0,0.1525893785462633,152.5893785462633,350.9555706564056,42.77681356387899,Price just below the lowest competitor to capture most of the market while using maximum marketing to boost demand.,
4,Agent_2,2.45,2.0,0.09729528339956893,97.29528339956893,238.3734443289439,41.78287752980603,"Set a price just below the highest competitor to capture more demand while keeping a high margin, and invest a moderate marketing budget to boost sales.",
4,Agent_3,2.45,3.0,0.13133489523251138,131.33489523251137,321.77049331965287,56.10070285463013,"Set price just above competitors to attract customers while keeping margin high, and spend maximum marketing to boost demand.",
5,Agent_1,2.4,3.0,0.14628714751941074,146.28714751941075,351.0891540465858,55.5148590077643,Raise price to 2.40 to increase margin while using full marketing spend to retain customers against higher-priced rivals.,
5,Agent_2,2.48,2.0,0.10004013485228004,100.04013485228005,248.09953443365453,46.01926472909443,Set price just above Agent_1 to attract price-sensitive buyers while keeping margin high; moderate marketing to boost demand without exceeding budget limits.,
5,Agent_3,2.5,2.0,0.09805920745963378,98.05920745963378,245.14801864908446,47.0296037298169,Raise price to capture higher margin while investing in marketing to maintain market share against lower-priced competitor.,
6,Agent_1,2.46,3.0,0.1282111768249639,128.2111768249639,315.3994949894112,55.97714133948341,Raise price slightly above last round to capture more margin while staying competitive; max marketing to broaden reach.,
6,Agent_2,2.42,3.0,0.13344357421130787,133.44357421130786,322.933449591365,53.04630116874927,Set a price just above the lowest competitor to capture market share while using maximum marketing to boost demand.,
6,Agent_3,2.46,3.0,0.1282111768249639,128.2111768249639,315.3994949894112,55.97714133948341,"Set price just below competitor 2.48 to capture market while still above 2.40, and spend full marketing to maximize demand.",
7,Agent_1,2.48,2.0,0.10052086624315582,100.52086624315581,249.2917482830264,46.25001579671479,Set price just above competitors to maximize margin while using moderate marketing to increase sales volume.,
7,Agent_2,2.4,1.5,0.09372503445671093,93.72503445671093,224.94008269610623,35.99001378268437,Slightly undercut competitors to attract price-sensitive customers while keeping margin healthy.,
7,Agent_3,2.4,3.0,0.14699011362394568,146.9901136239457,352.77627269746966,55.79604544957829,Setting a price below the lowest competitor and maxing marketing boosts demand while maintaining healthy margin.,
8,Agent_1,2.39,3.0,0.14386642912525338,143.86642912525338,343.84076560935557,53.10790735884882,Slightly undercut competitors to win market share while keeping margin healthy.,
8,Agent_2,2.42,3.0,0.13961453357217518,139.6145335721752,337.86717124466395,55.63810410031357,Keep a high margin while staying below the highest competitor price to attract demand.,
8,Agent_3,2.4,1.0,0.07816994929585136,78.16994929585135,187.60787831004325,30.26797971834054,Maintain competitive price while modestly boosting demand with marketing.,
9,Agent_1,2.38,2.0,0.10384675339697098,103.84675339697098,247.15527308479093,37.46176629084897,"Slightly undercut competitors while investing in marketing to increase demand, balancing price and promotion for higher profit.",
9,Agent_2,2.38,3.0,0.14017845471107446,140.17845471107447,333.6247222123572,50.26781279020827,Set a price just below competitors to capture market share while using full marketing budget to boost demand.,
9,Agent_3,2.38,3.0,0.14017845471107446,140.17845471107447,333.6247222123572,50.26781279020827,Undercutting competitors while maximizing marketing spend to boost sales.,
